M,Run,Recycle_Rate,logit,activation
6.578947368421053,57,0.66,True,simultaneous
6.578947368421053,58,0.62,True,simultaneous
6.578947368421053,59,0.63,True,simultaneous
6.578947368421053,60,0.65,True,simultaneous
6.578947368421053,61,0.62,True,simultaneous
6.578947368421053,62,0.67,True,simultaneous
6.578947368421053,63,0.62,True,simultaneous
6.578947368421053,64,0.65,True,simultaneous
6.578947368421053,65,0.64,True,simultaneous
6.578947368421053,66,0.63,True,simultaneous
6.578947368421053,67,0.64,True,simultaneous
6.578947368421053,68,0.66,True,simultaneous
6.578947368421053,69,0.67,True,simultaneous
6.578947368421053,70,0.62,True,simultaneous
6.578947368421053,71,0.65,True,simultaneous
6.578947368421053,72,0.65,True,simultaneous
6.578947368421053,73,0.66,True,simultaneous
6.578947368421053,74,0.63,True,simultaneous
6.578947368421053,75,0.69,True,simultaneous
6.578947368421053,76,0.64,True,simultaneous
6.578947368421053,77,0.66,True,simultaneous
6.578947368421053,78,0.61,True,simultaneous
